RegionID,city_state,latitude,longitude
31135,"Cullowhee, NC",35.313774,-83.17658
46425,"Marshville, NC",34.988487,-80.36701
56915,"Rocky Point, NC",34.43517,-77.887764
55704,"Edenton, NC",36.057938,-76.60772
396619,"Flat Rock, NC",35.27123,-82.441505
15793,"Liberty, NC",35.85347,-79.57169
28546,"Elkin, NC",36.24405,-80.8508
4144,"Clyde, NC",35.53344,-82.91069
43833,"Ahoskie, NC",36.285526,-76.98577
10307,"Beaufort, NC",35.46933,-76.89275
36917,"Marshall, NC",35.79748,-82.68393
25522,"Laurinburg, NC",34.774048,-79.46282
29833,"Vale, NC",35.539856,-81.39731
35604,"Fairview, NC",35.52219,-82.392685
35604,"Fairview, NC",35.52219,-82.392685
48823,"Claremont, NC",35.714577,-81.146194
26035,"Moyock, NC",36.524597,-76.17827
13791,"Shallotte, NC",33.97323,-78.38583
17792,"Dobson, NC",36.39569,-80.722565
6627,"Princeton, NC",35.465996,-78.16055
47121,"Pineville, NC",35.08554,-80.88712
41082,"Stokesdale, NC",36.237206,-79.979355
11788,"Hamlet, NC",34.886364,-79.69721
29556,"Wesley Chapel, NC",35.007095,-80.674515
13669,"Saint Pauls, NC",34.807022,-78.97078
49476,"Madison, NC",35.8482,-82.69311
20273,"Rural Hall, NC",36.240417,-80.29338
35981,"Mc Leansville, NC",36.178463,-79.67806
22112,"Dudley, NC",35.267387,-78.03749
38495,"Farmville, NC",35.59544,-77.58525
22839,"Sneads Ferry, NC",34.5576,-77.38005
16384,"Swannanoa, NC",35.60058,-82.38767
31983,"Hayesville, NC",35.04628,-83.81794
183069,"Nebo, NC",35.715057,-81.930595
29751,"Jamestown, NC",35.994106,-79.93566
55235,"Wingate, NC",34.984318,-80.449234
42022,"Bryson City, NC",35.430927,-83.44738
20216,"Rockwell, NC",35.55125,-80.40645
35067,"Archdale, NC",35.91458,-79.971985
5422,"Kill Devil Hills, NC",36.03212,-75.67761
56678,"Wadesboro, NC",34.968178,-80.07674
57110,"Bakersville, NC",36.015675,-82.15874
12061,"Iron Station, NC",35.441525,-81.15619
19456,"Mooresboro, NC",35.298492,-81.699104
29174,"Middlesex, NC",35.788837,-78.20391
40103,"Norwood, NC",35.21959,-80.11895
29007,"Mars Hill, NC",35.826378,-82.54868
52744,"Kenly, NC",35.595936,-78.124
37449,"Bladenboro, NC",34.538677,-78.78759
56819,"Troy, NC",35.358475,-79.89449
23883,"Burgaw, NC",34.552113,-77.9261
48807,"Ayden, NC",35.471165,-77.41757
40004,"Newland, NC",36.08735,-81.92734
16079,"Wallace, NC",34.734867,-77.99608
53891,"Pilot Mountain, NC",36.385136,-80.46712
14970,"Denton, NC",35.633472,-80.11588
48845,"Cleveland, NC",35.733196,-80.67701
27232,"Spruce Pine, NC",35.91478,-82.066414
42255,"Elm City, NC",35.806545,-77.86331
31306,"East Bend, NC",36.215775,-80.507416
40108,"Oak Island, NC",33.91656,-78.1611
47133,"Pisgah Forest, NC",35.272335,-82.70624
9240,"Stoneville, NC",36.466526,-79.90698
7209,"Spring Hope, NC",35.945152,-78.11193
19713,"Oak Ridge, NC",36.173622,-79.98922
42428,"Grimesland, NC",35.563496,-77.19218
35940,"Marvin, NC",34.999287,-80.821175
183959,"Saint James, NC",33.92934,-78.11638
26402,"Parkton, NC",34.902664,-79.011696
7928,"Whittier, NC",35.435097,-83.36015
56145,"Ramseur, NC",35.732075,-79.65409
24596,"Enfield, NC",36.18099,-77.66664
26107,"New London, NC",35.443195,-80.21922
40348,"Pinnacle, NC",35.28926,-83.527664
34662,"Warsaw, NC",34.999718,-78.09396
9228,"Whitsett, NC",36.071247,-79.56447
33738,"Roseboro, NC",34.952946,-78.50862
27743,"Walkertown, NC",36.174828,-80.15216
7355,"Tabor City, NC",34.14878,-78.87669
185037,"Woodfin, NC",35.633446,-82.58207
7976,"Winnabow, NC",34.149338,-78.093605
35025,"Castle Hayne, NC",34.354897,-77.90655
26013,"Mount Pleasant, NC",35.399307,-80.4359
19057,"Littleton, NC",36.434895,-77.911964
15292,"Erwin, NC",35.326828,-78.676125
17011,"Beulaville, NC",34.923775,-77.773865
10027,"Ellenboro, NC",35.328796,-81.75871
47460,"Rougemont, NC",36.218346,-78.926445
27774,"Warrenton, NC",36.39848,-78.15527
19366,"Midway Park, NC",34.72792,-77.33937
28111,"Carolina Beach, NC",34.03517,-77.89359
43129,"Tarboro, NC",35.896824,-77.535805
13944,"Sparta, NC",36.50547,-81.120766
20675,"Stony Point, NC",35.864986,-81.05174
55112,"West Jefferson, NC",36.403736,-81.49288
40124,"Ocean Isle Beach, NC",33.89434,-78.426674
40963,"Sophia, NC",35.823193,-79.86087
42919,"Old Fort, NC",35.629337,-82.18108
7669,"Vanceboro, NC",35.299545,-77.15223
8346,"Calabash, NC",33.890728,-78.568344
182895,"Mills River, NC",35.388447,-82.56679
52396,"Hamptonville, NC",36.09847,-80.760345
6794,"Robbins, NC",35.434032,-79.586975
12888,"Murfreesboro, NC",36.442375,-77.09857
16883,"Banner Elk, NC",36.163334,-81.8719
396622,"Unionville, NC",35.087368,-80.50896
8159,"Chadbourn, NC",34.322113,-78.826965
47156,"Pleasant Garden, NC",35.96212,-79.76213
18406,"Grover, NC",35.174576,-81.44981
40882,"Sherrills Ford, NC",35.61638,-80.99816
24549,"Efland, NC",36.08126,-79.169044
37192,"Ash, NC",34.066837,-78.5264
34125,"Stedman, NC",35.0135,-78.69391
15989,"Vass, NC",35.256268,-79.28225
22846,"Tryon, NC",35.208168,-82.23845
30325,"Bahama, NC",36.165977,-78.87667
4181,"Columbus, NC",34.28145,-78.666595
51210,"Butner, NC",36.133423,-78.75791
32511,"Linden, NC",35.254887,-78.747246
47169,"Plymouth, NC",35.86683,-76.74856
40997,"Southport, NC",33.921562,-78.02027
43848,"Alexander, NC",35.92474,-81.17163
55349,"Blowing Rock, NC",36.135025,-81.67779
56512,"Stanfield, NC",35.23348,-80.42701
9831,"Catawba, NC",35.674057,-81.210724
14141,"Timberlake, NC",34.973774,-78.97948
9738,"Maggie Valley, NC",35.518158,-83.09764
25163,"Holly Ridge, NC",34.495445,-77.55497
18401,"Grifton, NC",35.37286,-77.43556
34299,"Tobaccoville, NC",36.22616,-80.341606
37945,"Coats, NC",35.40794,-78.67196
53433,"Mount Gilead, NC",35.214867,-80.00228
9584,"Snow Camp, NC",35.89347,-79.43002
26145,"Newton Grove, NC",35.24543,-78.35439
12541,"Manteo, NC",35.908226,-75.67573
40347,"Pink Hill, NC",35.055077,-77.74494
37591,"Broadway, NC",35.45793,-79.05308
7016,"Seven Springs, NC",35.2266,-77.84651
36112,"Linwood, NC",35.750694,-80.31783
56538,"Willard, NC",34.690166,-77.979706
4806,"Franklinville, NC",35.744232,-79.69422
39790,"Millers Creek, NC",36.189594,-81.234314
33134,"Norlina, NC",36.44561,-78.19821
23570,"Bailey, NC",35.778957,-78.115105
23771,"Boonville, NC",36.232635,-80.70812
8095,"Andrews, NC",35.201748,-83.824066
180470,"Boiling Spring Lakes, NC",34.03135,-78.06727
36961,"Oakboro, NC",35.223534,-80.32659
49371,"Harmony, NC",35.955692,-80.771736
10419,"Biscoe, NC",35.360054,-79.779655
42364,"Hurdle Mills, NC",36.273197,-79.04751
43081,"Vilas, NC",36.24568,-81.76761
37507,"Bostic, NC",35.36262,-81.835655
9389,"Yanceyville, NC",36.404026,-79.33613
8691,"Halifax, NC",36.249405,-77.66834
14051,"Sunset Beach, NC",33.88073,-78.51223
5148,"Hiddenite, NC",35.903744,-81.09064
41855,"Carolina Shores, NC",33.901005,-78.58057
39536,"Lucama, NC",35.645435,-78.00971
5216,"Horse Shoe, NC",35.343193,-82.55646
46169,"Laurel Hill, NC",35.554577,-81.50287
46719,"New Hill, NC",35.680984,-78.93557
29649,"Glen Raven, NC",36.126423,-79.4675
46052,"Kittrell, NC",36.22209,-78.437775
37896,"Clarkton, NC",34.487392,-78.65613
52175,"Garland, NC",34.785835,-78.39407
40799,"Seagrove, NC",35.540844,-79.777885
26515,"Pinetops, NC",35.791176,-77.63751
47765,"South Mills, NC",36.440083,-76.32697
55631,"Camden, NC",36.310623,-76.11506
56281,"Rolesville, NC",35.923286,-78.45739
40791,"Scotland Neck, NC",36.1296,-77.42025
5847,"Mayodan, NC",36.41236,-79.96699
184030,"Sawmills, NC",35.824562,-81.47411
20840,"Trenton, NC",35.06366,-77.35348
35972,"Maysville, NC",34.90488,-77.231346
32034,"Highlands, NC",35.05259,-83.196815
21024,"Valdese, NC",35.743156,-81.56338
31519,"Faison, NC",35.116276,-78.1361
34333,"Trent Woods, NC",35.082104,-77.08634
34109,"Staley, NC",35.79597,-79.551414
51883,"Ellerbe, NC",35.071262,-79.76144
39359,"Lansing, NC",36.499393,-81.51099
27246,"Stantonsburg, NC",35.606827,-77.82331
28364,"Belhaven, NC",35.540165,-76.622986
25313,"Jefferson, NC",36.420403,-81.473434
32644,"Magnolia, NC",34.896557,-78.05415
37275,"Barnardsville, NC",35.77761,-82.45485
28323,"Climax, NC",35.912914,-79.71753
31711,"Gates, NC",36.44125,-76.69441
38722,"Godwin, NC",35.217663,-78.68037
54240,"Ruffin, NC",36.44708,-79.54389
28941,"Mount Ulla, NC",35.658474,-80.72674
41010,"Spindale, NC",35.360123,-81.92927
26786,"Roaring River, NC",36.26385,-81.0566
26837,"Roper, NC",35.877975,-76.61518
33829,"Saluda, NC",35.236225,-82.34928
23935,"Candor, NC",35.295143,-79.745316
12437,"Longview, NC",35.026653,-80.79512
396439,"Gold Hill, NC",34.921276,-79.17309
41050,"Star, NC",35.402084,-79.7842
11593,"Germanton, NC",36.26277,-80.23097
181463,"Fairview, NC",35.52219,-82.392685
181463,"Fairview, NC",35.52219,-82.392685
7437,"Todd, NC",36.308712,-81.595764
37229,"Autryville, NC",34.997944,-78.64252
18849,"Kitty Hawk, NC",36.066433,-75.69354
3485,"Aulander, NC",36.2296,-77.11413
9278,"Zirconia, NC",35.241783,-82.41623
47372,"Richfield, NC",35.470142,-80.257835
29259,"Whitakers, NC",36.105568,-77.71261
24293,"Currituck, NC",36.391872,-75.91184
10217,"Aurora, NC",35.304646,-76.78739
23247,"Pelham, NC",36.51004,-79.47102
44370,"Bunnlevel, NC",35.309605,-78.7803
39217,"Kenansville, NC",34.962387,-77.962204
11062,"Deep Run, NC",35.145443,-77.703865
29783,"Sims, NC",35.76074,-78.05941
48296,"Wade, NC",35.16294,-78.73613
37331,"Bear Creek, NC",34.66294,-77.18051
46408,"Marble, NC",35.175087,-83.924904
17333,"Castalia, NC",36.081818,-78.05749
52864,"Lake Park, NC",35.085968,-80.63555
33364,"Peachland, NC",34.993767,-80.2645
9428,"Ronda, NC",36.218468,-80.941185
42615,"Macon, NC",35.143665,-83.39773
52667,"Jamesville, NC",35.81127,-76.896614
44882,"Deep Gap, NC",35.039597,-83.55268
7250,"Stella, NC",34.774326,-77.150505
53949,"Pollocksville, NC",35.005993,-77.22106
31316,"East Flat Rock, NC",35.28742,-82.41917
43523,"Teachey, NC",34.768223,-78.00804
7246,"State Road, NC",36.325966,-80.86757
47115,"Pinebluff, NC",35.10988,-79.47226
17615,"Cramerton, NC",35.23875,-81.07507
54025,"Purlear, NC",36.182076,-81.284256
45973,"Julian, NC",35.905136,-79.6603
50150,"Union Mills, NC",35.487904,-81.96344
49852,"Salemburg, NC",35.015446,-78.50306
4264,"Crouse, NC",35.420967,-81.30536
46610,"Moravian Falls, NC",36.102688,-81.18158
12459,"Lowell, NC",35.267918,-81.10285
11584,"Gaston, NC",35.284966,-81.179016
15121,"Hays, NC",36.243134,-81.11234
29613,"Spencer, NC",35.692013,-80.43476
49427,"Lowgap, NC",36.52569,-80.867294
13462,"Red Oak, NC",36.038517,-77.90627
16955,"Belews Creek, NC",36.24458,-80.06976
8451,"Gamewell, NC",35.869297,-81.59621
15834,"Locust, NC",35.259865,-80.42535
8103,"Blanch, NC",36.50792,-79.29502
29292,"Stem, NC",36.199867,-78.72223
19425,"Moncure, NC",35.622498,-79.078316
17808,"Dover, NC",35.216274,-77.436905
42329,"Hudson, NC",35.848465,-81.495926
3709,"Blounts Creek, NC",35.048256,-78.87138
26342,"Otto, NC",35.060093,-83.38766
31392,"Elk Park, NC",36.157433,-81.98028
23689,"Bethel, NC",35.808308,-77.373344
5979,"Mineral Springs, NC",34.937927,-80.66868
46149,"Landis, NC",35.545696,-80.6109
41887,"Ararat, NC",36.404026,-80.560616
181452,"Fairfield Harbour, NC",35.064407,-76.95628
14463,"Walstonburg, NC",35.594604,-77.69692
19151,"Macclesfield, NC",35.7521,-77.669975
56102,"Lumber Bridge, NC",34.888496,-79.07225
5450,"Knotts Island, NC",36.532375,-75.92298
39646,"Marston, NC",34.988213,-79.58227
35493,"Lake Lure, NC",35.4279,-82.204834
37648,"Bullock, NC",36.491253,-78.545
57063,"Cedar Grove, NC",36.16764,-79.16779
38074,"Creston, NC",36.43031,-81.62116
12079,"Ivanhoe, NC",34.610725,-78.24194
28633,"Etowah, NC",35.318768,-82.599236
27923,"Whispering Pines, NC",35.25571,-79.37225
8633,"Laurel Park, NC",35.31373,-82.493454
17688,"Danbury, NC",36.409306,-80.20589
51497,"Columbia, NC",35.917664,-76.25215
46916,"Oriental, NC",35.025066,-76.695885
42392,"Laurel Springs, NC",35.942818,-79.122444
39778,"Midland, NC",35.227367,-80.500626
24193,"Conway, NC",36.437096,-77.22886
38537,"Fleetwood, NC",36.30624,-81.513435
21127,"Wagram, NC",34.88794,-79.36615
24029,"Cerro Gordo, NC",34.322113,-78.926414
7529,"Union Grove, NC",36.207638,-80.607285
50886,"Bath, NC",35.477108,-76.81161
13708,"Sandy Ridge, NC",36.177113,-75.75227
57151,"Casar, NC",35.512352,-81.61732
50959,"Belville, NC",34.22003,-77.99384
7496,"Turkey, NC",34.99239,-78.18305
18619,"Hookerton, NC",35.424595,-77.589294
183810,"River Bend, NC",35.06905,-77.1469
55088,"Wentworth, NC",36.40014,-79.77448
180656,"Cajahs Mountain, NC",35.834854,-81.54148
9880,"Eure, NC",36.427376,-76.853294
56712,"Wanchese, NC",35.83943,-75.636696
12548,"Maple Hill, NC",34.661278,-77.696365
36245,"Stokes, NC",36.412098,-80.228806
12539,"Manson, NC",36.421814,-78.28305
39926,"Nakina, NC",34.134613,-78.66807
44783,"Cove City, NC",35.18703,-77.32065
42082,"Albertson, NC",35.11433,-77.81887
9854,"Currie, NC",34.462666,-78.101105
21191,"Weldon, NC",36.426556,-77.59673
35083,"Bolton, NC",34.320724,-78.40195
10996,"Creswell, NC",35.86954,-76.39331
44369,"Bunn, NC",35.960663,-78.25364
28218,"Delco, NC",34.315723,-78.224724
5514,"Lake Waccamaw, NC",34.32217,-78.522026
36633,"Hot Springs, NC",35.892326,-82.82903
21162,"Warrensville, NC",36.46068,-81.519
55777,"Hollister, NC",36.255985,-77.93582
33242,"Olin, NC",35.952637,-80.83979
24566,"Elizabethtown, NC",34.629337,-78.60529
48737,"Atkinson, NC",34.5285,-78.171104
13403,"Providence, NC",36.25431,-78.66167
38953,"Hemby Bridge, NC",35.109955,-80.63994
24085,"Clarendon, NC",34.21017,-78.8453
25439,"Kure Beach, NC",33.99684,-77.90721
54736,"Traphill, NC",36.34645,-81.03264
21339,"Windsor, NC",35.998493,-76.94607
40238,"Pantego, NC",35.589054,-76.662155
40499,"Ranlo, NC",35.286247,-81.130356
4865,"Gatesville, NC",36.408524,-76.75316
46182,"Lawsonville, NC",36.48903,-80.23255
20451,"Shawboro, NC",36.405434,-76.09409
52424,"Harrells, NC",34.72755,-78.20145
37485,"Boiling Springs, NC",35.25429,-81.66704
56639,"Swansboro, NC",34.689674,-77.123215
36271,"Zionville, NC",36.334846,-81.743164
41112,"Sugar Grove, NC",36.257904,-81.78817
15140,"Henrico, NC",36.534317,-77.83082
25071,"Haw River, NC",36.091526,-79.36419
55468,"Crumpler, NC",36.504013,-81.394264
4452,"Eagle Springs, NC",35.572403,-78.79669
37781,"Cashiers, NC",35.11225,-83.09878
45622,"Hallsboro, NC",34.32239,-78.5989
29445,"Woodland, NC",36.331543,-77.212746
9321,"Wrightsville Beach, NC",34.207993,-77.79559
15391,"Dortches, NC",36.011265,-77.85748
22268,"Nags Head, NC",35.957394,-75.62406
32497,"Lilesville, NC",34.967655,-79.984505
49268,"Ferguson, NC",36.085686,-81.36842
30741,"Cape Carteret, NC",34.69155,-77.063
24900,"Goldston, NC",35.593204,-79.328354
28487,"Kingstown, NC",35.35124,-81.61231
182732,"Mar-Mac, NC",35.33572,-78.059814
18002,"Ernul, NC",35.252663,-77.07967
29797,"Lewiston Woodville, NC",36.122936,-77.17663
4859,"Garysburg, NC",36.450985,-77.55887
50004,"Terrell, NC",35.589302,-80.978134
56666,"Semora, NC",36.498474,-79.1489
5510,"Lake Toxaway, NC",35.1325,-82.93377
31738,"Gibson, NC",34.75905,-79.61061
29202,"Milton, NC",36.53884,-79.2066
29994,"Icard, NC",35.726124,-81.46178
44505,"Cedar Point, NC",34.68763,-77.073074
35893,"Navassa, NC",34.255447,-78.00749
45170,"Ennice, NC",36.553463,-80.99591
41783,"Woodleaf, NC",35.769028,-80.5909
29976,"Pendleton, NC",36.092922,-80.30582
45965,"Jonesville, NC",36.2393,-80.84451
184793,"Washington Park, NC",35.53266,-77.03245
24589,"Emerald Isle, NC",34.665314,-77.038216
21327,"Wilsons Mills, NC",35.582993,-78.35548
6553,"Polkton, NC",35.007656,-80.2009
27194,"Southern Shores, NC",36.139053,-75.731575
4963,"Grassy Creek, NC",36.573734,-81.38871
30421,"Bennett, NC",35.565422,-79.54363
180255,"Barker Heights, NC",35.31086,-82.44195
47908,"Sunbury, NC",36.445942,-76.610725
33903,"Seaboard, NC",36.49015,-77.44136
46191,"Leasburg, NC",36.394585,-79.15446
11609,"Glade Valley, NC",36.47192,-81.05155
48794,"Chinquapin, NC",34.831,-77.81637
46840,"Oak City, NC",35.962597,-77.30524
10945,"Corapeake, NC",36.53432,-76.57634
3915,"Buxton, NC",35.267677,-75.54237
45997,"Kelford, NC",36.1796,-77.22358
30529,"Boomer, NC",36.067352,-81.2537
29778,"Lake Santeetlah, NC",35.364845,-83.86208
13361,"Poplar Branch, NC",36.28016,-75.89269
4916,"Glenville, NC",35.17343,-83.12931
53511,"Neuse Forest, NC",34.964565,-76.93734
28532,"Hobbsville, NC",36.3471,-76.60467
27301,"Stumpy Point, NC",35.698505,-75.740456
30314,"Aydlett, NC",36.325993,-75.90687
14163,"Topton, NC",35.247036,-83.703224
9084,"North Topsail Beach, NC",34.475136,-77.45807
7339,"Swanquarter, NC",35.406277,-76.32909
44127,"Belwood, NC",35.477077,-81.52342
43475,"Shiloh, NC",35.551224,-82.53262
55034,"Warne, NC",34.994854,-83.893
183568,"Pleasant Hill, NC",36.253708,-80.89436
54015,"Prospect Hill, NC",36.249424,-79.19066
43352,"Princeville, NC",35.889694,-77.53047
11937,"Holden Beach, NC",33.913506,-78.30389
16007,"Surf City, NC",34.427113,-77.54608
41231,"Thurmond, NC",36.36652,-80.928406
9280,"Sapphire, NC",35.10701,-83.00267
7480,"Tuckasegee, NC",35.27038,-83.12264
16833,"Atlantic Beach, NC",34.69905,-76.74021
10536,"Brasstown, NC",35.039894,-83.9574
182576,"Light Oak, NC",35.285053,-81.47643
16980,"Belvidere, NC",36.26877,-76.535774
31497,"Fair Bluff, NC",34.3135,-79.037254
183722,"Red Cross, NC",35.267365,-80.35562
49548,"Parmele, NC",35.816547,-77.31413
34688,"Waves, NC",35.56684,-75.46839
52135,"Frisco, NC",35.234467,-75.627525
55618,"Collettsville, NC",35.925686,-81.674545
19329,"Merritt, NC",35.097942,-76.71438
42497,"Harkers Island, NC",34.69905,-76.56211
46512,"Merry Hill, NC",36.011826,-76.772446
37346,"Beech Mountain, NC",36.209087,-81.8818
42289,"Engelhard, NC",35.509617,-75.99602
23595,"Barco, NC",36.391823,-75.979645
9381,"Walnut Creek, NC",35.30593,-77.8718
181451,"Fairfield, NC",35.80673,-78.62596
35983,"Penrose, NC",35.27234,-82.639015
36910,"Fountain, NC",35.67405,-77.63998
53903,"Piney Creek, NC",36.550404,-81.288704
17345,"Cedar Mountain, NC",35.23206,-82.325676
46457,"Mc Adenville, NC",35.25195,-81.07573
22545,"Powells Point, NC",36.071945,-75.794556
11801,"Harbinger, NC",36.102108,-75.81407
47627,"Sedalia, NC",36.067356,-79.62058
47926,"Swepsonville, NC",36.021248,-79.361404
34991,"Corolla, NC",36.384747,-75.8287
34317,"Topsail Beach, NC",34.36517,-77.63053
13502,"Rhodhiss, NC",35.77402,-81.4312
33887,"Scaly Mountain, NC",35.037205,-83.285645
9144,"Ocracoke, NC",35.114597,-75.98091
3807,"Bridgeton, NC",35.121548,-77.02078
10738,"Caswell Beach, NC",33.896008,-78.0511
5182,"Hobgood, NC",36.029594,-77.39805
12535,"Manns Harbor, NC",35.885723,-75.76268
31825,"Grandy, NC",36.242413,-75.877785
3522,"Balsam Grove, NC",35.22955,-82.87374
52678,"Jarvisburg, NC",36.202938,-75.866585
9681,"Lake Junaluska, NC",35.53048,-82.972496
180468,"Bogue, NC",34.69933,-77.03689
11396,"Fairmont, NC",34.49683,-79.114204
16718,"Alexis, NC",35.399857,-81.11786
49576,"Patterson Springs, NC",35.23541,-81.514534
184711,"Varnamtown, NC",33.93573,-78.24861
36679,"Peletier, NC",34.730404,-77.08442
9326,"Scranton, NC",35.497112,-76.45132
7111,"Smyrna, NC",34.75888,-76.52758
180566,"Brookford, NC",35.703186,-81.34786
16831,"Atlantic, NC",34.884888,-76.34047
47458,"Rosman, NC",35.14369,-82.82202
21184,"Webster, NC",35.34621,-83.219315
3651,"Bethania, NC",36.18236,-80.338104
11513,"Foxfire, NC",35.17543,-79.57143
47634,"Seven Devils, NC",36.15597,-81.79966
56354,"Pine Knoll Shores, NC",34.697384,-76.81327
35745,"Hatteras, NC",35.22521,-75.527916
31530,"Fallston, NC",35.428413,-81.50147
9845,"Duck, NC",36.170013,-75.75593
13346,"Point Harbor, NC",36.07866,-75.79445
47708,"Simpson, NC",35.57516,-77.27857
5996,"Misenheimer, NC",35.484863,-80.28839
13569,"Rodanthe, NC",35.59345,-75.46781
52244,"Gloucester, NC",34.726273,-76.54104
26788,"Robbinsville, NC",35.32276,-83.807
184509,"Taylortown, NC",35.207657,-79.48586
44740,"Cooleemee, NC",35.810364,-80.55614
40639,"Rose Hill, NC",34.823753,-78.02868
15882,"Stacy, NC",34.849884,-76.41576
6028,"Montreat, NC",35.644283,-82.302895
10750,"Cedar Island, NC",35.540165,-76.6416
25117,"High Shoals, NC",35.402634,-81.2023
47541,"Salvo, NC",35.54018,-75.47293
47490,"Ruth, NC",35.382065,-81.94705
26863,"Roxobel, NC",36.202934,-77.24525
182904,"Minnesott Beach, NC",34.968773,-76.8116
272654,"Sugar Mountain, NC",36.12735,-81.860115
55639,"Alliance, NC",35.14489,-76.802155
22319,"Marshallberg, NC",34.72794,-76.515755
15606,"Roaring Gap, NC",36.40291,-80.98535
42051,"Bayboro, NC",35.142944,-76.77021
16863,"Badin, NC",35.405975,-80.11672
24149,"Coinjock, NC",36.347916,-75.953896
39373,"Lattimore, NC",35.31818,-81.66065
13749,"Sealevel, NC",34.862385,-76.387695
45527,"Grantsboro, NC",35.140644,-76.84246
25238,"Indian Beach, NC",34.68655,-76.89522
8410,"Fremont, NC",35.545437,-77.97471
5792,"Maple, NC",36.41488,-76.00409
180793,"Cedar Rock, NC",35.944298,-81.45815
16854,"Avon, NC",35.346653,-75.50793
5569,"Lawndale, NC",35.41402,-81.56315
26570,"Polkville, NC",35.41763,-81.642876
47412,"Robersonville, NC",35.823975,-77.25342
184897,"White Lake, NC",34.64045,-78.483894
27661,"Vandemere, NC",35.184055,-76.663536
21619,"Bald Head Island, NC",33.861893,-77.99553
29661,"Rich Square, NC",36.27372,-77.28453
29884,"Davis, NC",35.70214,-78.68777
9598,"Rowland, NC",34.536552,-79.29143
25285,"Jackson, NC",35.296238,-83.13881
52386,"Hamilton, NC",35.944138,-77.20878
182268,"Jaars, NC",34.863426,-80.748634
20363,"Saratoga, NC",35.653667,-77.775604
16475,"Morven, NC",34.864044,-80.001175
55505,"Balsam, NC",35.426773,-83.08521
182841,"Mesic, NC",35.200447,-76.643814
18073,"Fargo, ND",46.877228,-96.78982
17040,"Bismarck, ND",46.808327,-100.78374
4948,"Grand Forks, ND",47.92521,-97.03063
12765,"Minot, ND",48.23251,-101.29627
55107,"West Fargo, ND",46.874966,-96.90036
48506,"Williston, ND",48.146545,-103.62181
4366,"Dickinson, ND",46.879177,-102.78963
42638,"Mandan, ND",46.826416,-100.8897
39139,"Jamestown, ND",46.910545,-98.708435
49252,"Devils Lake, ND",48.112778,-98.86512
48299,"Wahpeton, ND",46.26588,-96.608864
9274,"Valley City, ND",46.923313,-98.00316
29526,"Watford City, ND",47.802242,-103.28325
4943,"Grafton, ND",48.412212,-97.41064
32083,"Horace, ND",46.758854,-96.903694
37512,"Bottineau, ND",48.824345,-100.84313
3659,"Beulah, ND",47.26334,-101.77795
22831,"Rugby, ND",48.36889,-99.99625
3982,"Carrington, ND",47.44972,-99.12622
7239,"Stanley, ND",48.31724,-102.39045
12305,"Langdon, ND",48.76059,-98.36782
36668,"Tioga, ND",48.397243,-102.93824
5849,"Mayville, ND",47.49882,-97.326035
14480,"Washburn, ND",47.289673,-101.02897
36855,"New Salem, ND",46.84526,-101.408356
44275,"Bowman, ND",46.10105,-103.50866
37783,"Casselton, ND",46.900528,-97.2112
40253,"Park River, ND",48.398605,-97.7412
25132,"Hillsboro, ND",47.40387,-97.062035
26696,"Ray, ND",48.344467,-103.165184
55354,"Cavalier, ND",48.766438,-98.50014
31706,"Garrison, ND",47.65222,-101.41572
56729,"Thompson, ND",47.77359,-97.1098
22481,"Linton, ND",46.26666,-100.232895
44104,"Belfield, ND",46.885292,-103.19962
28432,"Kenmare, ND",48.674747,-102.082664
28846,"Harwood, ND",46.979412,-96.88064
6174,"New Rockford, ND",47.68,-99.13789
51907,"Enderlin, ND",46.623028,-97.60149
41012,"Spiritwood Lake, ND",47.07638,-98.57315
12199,"Kindred, ND",46.64858,-97.01703
22288,"Mapleton, ND",46.889137,-97.05259
31027,"Cooperstown, ND",47.44444,-98.123985
26217,"Northwood, ND",47.734154,-97.56676
49704,"Lidgerwood, ND",46.075516,-97.15176
25511,"Larimore, ND",47.904778,-97.62385
15432,"Hankinson, ND",46.06968,-96.90175
48897,"Burlington, ND",48.275288,-101.42877
46553,"Milnor, ND",46.25913,-97.4562
50983,"Berthold, ND",48.31307,-101.73711
23514,"Argusville, ND",47.052193,-96.934525
51745,"Drayton, ND",48.57113,-97.17802
22522,"Portland, ND",47.498318,-97.37037
35998,"Richardton, ND",46.883896,-102.31573
43005,"Wilton, ND",47.15875,-100.786644
45154,"Emerado, ND",47.918877,-97.36508
31977,"Hatton, ND",47.63971,-97.45342
30263,"Arnegard, ND",47.807796,-103.441025
9009,"Reynolds, ND",47.672203,-97.10675
15909,"Steele, ND",47.441307,-97.74504
25595,"Lincoln, ND",46.762493,-100.7004
43797,"Killdeer, ND",47.371986,-102.75412
29353,"Velva, ND",48.05612,-100.92931
30330,"Baldwin, ND",47.026657,-100.74957
29125,"Menoken, ND",46.82055,-100.53123
50068,"Towner, ND",48.64815,-99.23226
36760,"Sterling, ND",46.813877,-100.2915
11621,"Glen Ullin, ND",46.815006,-101.82988
20725,"Surrey, ND",48.2364,-101.13349
17996,"Epping, ND",48.27919,-103.35713
34623,"Walcott, ND",46.548855,-96.93675
53201,"Max, ND",47.821114,-101.29877
49938,"Wyndmere, ND",46.26663,-97.13231
18285,"Gladstone, ND",46.86084,-102.567955
22482,"Lisbon, ND",46.441635,-97.68121
